baseline,fold,ticker,CAGR,AnnVol,Sharpe,Sortino,MaxDrawdown,Calmar,WinRate,FinalEquity,TotalReturn,Turnover,Gross_CAGR,Gross_AnnVol,Gross_Sharpe,Gross_Sortino,Gross_MaxDrawdown,Gross_Calmar,Gross_WinRate,Gross_FinalEquity,Gross_TotalReturn,test_start,test_end,params
GARL_DDAL,1,PORTFOLIO,-0.0062469610315178,0.0528402951711936,-0.0922218657174022,-0.1437042032980117,-0.0803245846894189,-0.0777714700383729,0.47105561861521,97830.58358117218,-0.0216941641882781,0.0803728898966994,0.0448814734931901,0.0528715790842272,0.856831905865947,1.3430160117557497,-0.0649225537458216,0.6913078876857747,0.5062429057888763,116609.6793426196,0.1660967934261961,2011-12-15,2015-06-19,{'rollout_len': 20}
GARL_DDAL,1,NVDA,0.0810661942440851,0.1929315485639314,0.4998882229572928,0.7800837166797243,-0.2482551254509062,0.326543889463891,0.4726190476190476,14596.223156374546,0.3136600840737091,0.2369614512471655,0.1271658149189678,0.1930778243456076,0.7160025209138796,1.1219152211910672,-0.2376528624951739,0.5350906089824616,0.5101265822784811,16893.312721022918,0.5203981448920625,2011-12-15,2015-06-19,
GARL_DDAL,1,AAPL,-0.0412932958510883,0.11924033229971,-0.2941309274850074,-0.3209302014880954,-0.3561957205243143,-0.1159286691886843,0.46286701208981,9586.44678544896,-0.1372197893095935,0.2182539682539682,-0.0036713567005596,0.1193550129378092,0.0287187809099553,0.030502717895524,-0.286866639921015,-0.0127981305235439,0.530214424951267,10968.990148448462,-0.0127908866396384,2011-12-15,2015-06-19,
GARL_DDAL,1,MSFT,0.1101660289194905,0.1341257136952315,0.8456803631363446,1.181238585408657,-0.1487506381392589,0.7406087819021938,0.4083694083694084,16018.257056486003,0.4416431350837404,0.3922902494331066,0.1896932173722607,0.1339753853054804,1.3631420566344452,1.7687986740695412,-0.1195823897956349,1.5862972607960455,0.5166959578207382,20407.036450275697,0.8366332805248127,2011-12-15,2015-06-19,
GARL_DDAL,1,JPM,-0.010156101433694,0.1235241003327668,-0.0212171930321532,-0.0344575643442842,-0.226114076518936,-0.0449158300537893,0.4874429223744292,10721.140242545767,-0.0350973781708807,0.1683673469387755,0.019660513725989,0.1237248361877031,0.2188660430152824,0.3588537163241972,-0.1688848703606379,0.1164137064735632,0.4908256880733945,11894.661742553371,0.0705195568298036,2011-12-15,2015-06-19,
GARL_DDAL,1,BAC,-0.0663584916360959,0.1779399777289144,-0.2968340154099168,-0.3581222331084734,-0.3548320127868412,-0.1870138241330542,0.404463040446304,8737.516745457333,-0.21362349290884,0.3424036281179138,-0.0081254148762186,0.177439400632397,0.0427264851084657,0.0485654957780068,-0.3453695395631521,-0.0235267270139001,0.4940978077571669,10798.319149744562,-0.0281512765229894,2011-12-15,2015-06-19,
GARL_DDAL,1,MS,-0.2727226662677738,0.1860282885765862,-1.61748534491235,-2.0271634991338456,-0.6893715460257173,-0.3956105642016154,0.423500611995104,3645.085121922617,-0.6719423390269645,0.2539682539682539,-0.2393531469017666,0.1859967233484272,-1.3768953877322123,-1.703989650864144,-0.6368146679816162,-0.3758599776924051,0.4654255319148936,4264.7958371878485,-0.6161683746530937,2011-12-15,2015-06-19,
GARL_DDAL,1,CAT,0.0010119893134652,0.1479749195635754,0.0804417731067182,0.0989081729613787,-0.2359200235060149,0.0042895439667478,0.4495412844036697,11150.516059999038,0.0035464453999134,0.2539682539682539,0.0469278997502426,0.1476352047781075,0.3840775307640338,0.4591898318888014,-0.2167277952342797,0.2165292167509676,0.5033783783783784,13045.664275759982,0.1741097848183983,2011-12-15,2015-06-19,
GARL_DDAL,1,RTX,-0.0278947209405683,0.1586810561491333,-0.0990855971186601,-0.1496950325407216,-0.3074242220956434,-0.0907369001388899,0.4682352941176471,10063.61574975308,-0.0942745825222227,0.3945578231292517,0.0422095447115686,0.1584687182714275,0.3399850354551503,0.5180536609495444,-0.1879943295728218,0.2245256269563083,0.5074074074074074,12841.038621942687,0.1556934759748418,2011-12-15,2015-06-19,
GARL_DDAL,1,BA,0.0529857493597163,0.1682541929929114,0.3906443855638936,0.5678312168586126,-0.1599751481068736,0.3312123788397337,0.4735605170387779,13311.78266318483,0.1980604396866345,0.246031746031746,0.0996988546428225,0.1681482579394035,0.6489960537063164,0.933398487297324,-0.1403367237824041,0.7104259808530825,0.5211267605633803,15495.860395684089,0.3946274356115677,2011-12-15,2015-06-19,
