baseline,fold,ticker,CAGR,AnnVol,Sharpe,Sortino,MaxDrawdown,Calmar,WinRate,FinalEquity,TotalReturn,Turnover,Gross_CAGR,Gross_AnnVol,Gross_Sharpe,Gross_Sortino,Gross_MaxDrawdown,Gross_Calmar,Gross_WinRate,Gross_FinalEquity,Gross_TotalReturn,params
SingleAgentPPO,0,PORTFOLIO,-0.0605236959526056,0.0754751140839264,-0.7893769741142368,-1.1588488421596808,-0.3047948381384037,-0.1985719191383502,0.4732641660015961,73295.06399157138,-0.2670493600842861,0.0468722310827573,-0.0353374068952123,0.0759440622365422,-0.4357511441256147,-0.6434539635948545,-0.2740000699356983,-0.1289686053857769,0.4892258579409417,83608.26361507972,-0.1639173638492028,"{'rollout_len': 32, 'clip_eps': 0.21973169683940733, 'gae_lambda': 0.9140416776398192}"
SingleAgentPPO,0,NVDA,-0.0327154591763056,0.3589362615674352,0.084723668579778,0.1170419335886309,-0.5436616182050864,-0.0601761428079412,0.4816112084063047,9416.134897149675,-0.152547859256529,0.1343700159489633,-0.0094492375138119,0.3587744006019224,0.1508281181402973,0.2074145046477096,-0.522782595743333,-0.018074889238377,0.507366482504604,10598.376576053804,-0.0461461081551576,
SingleAgentPPO,0,AAPL,-0.078981550699172,0.1362930887653858,-0.5355710590589942,-0.5015132743420488,-0.4164875125959539,-0.1896372599670093,0.4163498098859315,7378.191000511663,-0.3359628099539503,0.0837320574162679,-0.065276012216648,0.1363291318072036,-0.4270862594988887,-0.3958022605248191,-0.3818989996986023,-0.1709248054280434,0.4503042596348884,7940.949711019454,-0.2853145260082491,
SingleAgentPPO,0,MSFT,-0.0492336032915311,0.1529679770973745,-0.2528155527535831,-0.3032595872359668,-0.3699772301219636,-0.1330719819576497,0.4899598393574297,8642.684548167608,-0.2221583906649152,0.0905103668261563,-0.0338894061721302,0.1527169348880163,-0.1486845908214859,-0.1783553556310568,-0.3377179318812631,-0.1003482580369621,0.4951456310679611,9359.404474796169,-0.1576535972683448,
SingleAgentPPO,0,JPM,-0.1573978656272482,0.1943777214939238,-0.7832550142247466,-1.036834240162028,-0.6461717587306566,-0.24358518226863,0.4685615848406546,4738.502963476319,-0.5735347332871313,0.1427432216905901,-0.1358824530307978,0.1942935301241123,-0.6539971795576925,-0.8633895070712173,-0.6245455552334431,-0.2175701226150069,0.4816112084063047,5371.94777578002,-0.5165247001797982,
SingleAgentPPO,0,BAC,0.0465563721385673,0.219320898892106,0.3166486778549848,0.4811420993477499,-0.4284189469827507,0.1086701988006189,0.4893977947413062,13934.7789380344,0.2541301044230959,0.2272727272727272,0.089349377623157,0.2193679280372805,0.4993372674443355,0.7605047237354071,-0.4004757624531202,0.2231080779417115,0.5030355594102341,17010.164186734346,0.5309147768060911,
SingleAgentPPO,0,MS,-0.1250372678250971,0.1647093364443459,-0.7277856393959394,-0.6118605648609488,-0.5749230099632248,-0.2174852382984205,0.4129158512720156,5715.924291566303,-0.4855668137590327,0.1124401913875598,-0.107508894372156,0.1647744264305148,-0.6071247956675473,-0.4977216399050924,-0.5350431339658813,-0.2009350042028792,0.4640522875816993,6308.891694219522,-0.432199747520243,
SingleAgentPPO,0,CAT,-0.1485621770019903,0.1985030260112839,-0.7107170368307254,-0.9437211389276418,-0.5813342119395204,-0.2555538173236674,0.4563876651982378,4990.9728732805315,-0.5508124414047522,0.189792663476874,-0.1195565346003653,0.1985345579831801,-0.5419714215218262,-0.7181879293154455,-0.5201962123911417,-0.2298296907061471,0.4793388429752066,5896.326102142597,-0.4693306508071663,
SingleAgentPPO,0,RTX,-0.127641568960972,0.2159103425004518,-0.5234412303691868,-0.6495779148647577,-0.5237613311378031,-0.2437017805107669,0.4870550161812297,5631.7624642425635,-0.4931413782181693,0.1411483253588516,-0.1055729645398638,0.2155986788222832,-0.4087122018368329,-0.5059455018969343,-0.4774407187561029,-0.2211226658985385,0.4934747145187602,6377.284219841494,-0.4260444202142656,
SingleAgentPPO,0,BA,0.029587220841748,0.2581073726724258,0.2412101406758952,0.2870357413170626,-0.5312291221186405,0.055695780991352,0.4553243574051407,12846.112015142322,0.1561500813628089,0.157097288676236,0.0585090429132206,0.2581370105095972,0.3485361406203492,0.4096143411396653,-0.5175640331803276,0.1130469645537273,0.5040106951871658,14744.918874492325,0.3270426987043091,
